x1,x2,RawMean,p_i,IsFeasible
0.00248756218905473,0.485074626865672,1.1950259052373,1,1
0.00248756218905473,0.490049751243781,1.19197512390644,1,1
0.00248756218905473,0.495024875621891,1.1889345499404,1,1
0.00248756218905473,0.5,1.18674965216937,1,1
0.00248756218905473,0.504975124378109,1.18611298679818,1,1
0.00248756218905473,0.509950248756219,1.18759536421832,1,1
0.00248756218905473,0.514925373134328,1.19167543851226,1,1
0.00248756218905473,0.519900497512438,1.19876471287404,1,1
0.00248756218905473,0.524875621890547,1.20922521482301,1,1
0.00248756218905473,0.529850746268657,1.2233750411153,1,1
0.00248756218905473,0.534825870646766,1.24147080483657,1,1
0.00248756218905473,0.539800995024876,1.26363933808349,1,1
0.00248756218905473,0.544776119402985,1.28968645605082,1,1
0.00248756218905473,0.549751243781095,1.31860958549893,1,1
0.00248756218905473,0.554726368159204,1.34755078342053,1,1
0.00248756218905473,0.559701492537313,1.37033608991479,1,1
0.00248756218905473,0.564676616915423,1.37673736997586,1,1
0.00248756218905473,0.569651741293532,1.35302339497827,1,1
0.00248756218905473,0.574626865671642,1.28302512670311,1,1
0.00248756218905473,0.579601990049751,1.15415100277577,1,1
0.00248756218905473,0.584577114427861,0.973496692128731,0.973496692128731,1
0.00248756218905473,0.58955223880597,0.759164646786584,0.759164646786584,0
0.00248756218905473,0.59452736318408,0.529040561270991,0.529040561270991,0
0.00248756218905473,0.599502487562189,0.300209803073776,0.300209803073776,0
0.00248756218905473,0.604477611940298,0.0894763022649492,0.0894763022649492,0
0.00248756218905473,0.609452736318408,-0.0867709491221539,0,0
0.00248756218905473,0.614427860696517,-0.215391543424117,0,0
0.00248756218905473,0.619402985074627,-0.29303873901536,0,0
0.00248756218905473,0.624378109452736,-0.326998489690156,0,0
0.00248756218905473,0.629353233830846,-0.328289255344635,0,0
0.00248756218905473,0.634328358208955,-0.307427326967808,0,0
0.00248756218905473,0.639303482587065,-0.27325974879124,0,0
0.00248756218905473,0.644278606965174,-0.232590389257436,0,0
0.00248756218905473,0.649253731343284,-0.190097195593023,0,0
0.00248756218905473,0.654228855721393,-0.148628713420342,0,0
0.00248756218905473,0.659203980099503,-0.109758847797711,0,0
0.00248756218905473,0.664179104477612,-0.0743054893046191,0,0
0.00248756218905473,0.669154228855721,-0.0426731860516103,0,0
0.00248756218905473,0.674129353233831,-0.0150446505418538,0,0
0.00248756218905473,0.67910447761194,0.00851790686976417,0.00851790686976417,0
