FalseFeasibleRate,TrueFeasibleRate,Threshold
0.0106466595212576,0.2929659173314,0.887659949478111
0.0106466595212576,0.293288212069938,0.887106604428784
0.0106823865666309,0.293449359439207,0.886935500575346
0.0106823865666309,0.293771654177746,0.88653580945308
0.0106823865666309,0.294093948916284,0.88621133067633
0.0106823865666309,0.294335669970188,0.885996266996659
0.0106823865666309,0.294657964708726,0.885556079079101
0.0106823865666309,0.294980259447265,0.885152622147607
0.0107181136120043,0.295221980501168,0.88458724972762
0.0107538406573776,0.295383127870438,0.884253752268449
0.0108252947481243,0.295544275239707,0.884030785104511
0.0108252947481243,0.295866569978245,0.883745905471622
0.0108252947481243,0.296108291032149,0.883570025273208
0.0108610217934977,0.296350012086053,0.883115605168095
0.0109324758842444,0.296511159455322,0.882721441478521
0.0109682029296177,0.296672306824591,0.882191572522333
0.0110039299749911,0.296914027878495,0.881588570723227
0.0110396570203644,0.297155748932399,0.881121824073915
0.0110753840657378,0.297397469986302,0.880739557764615
0.0111468381564845,0.297478043670937,0.880540471930136
0.0111825652018578,0.297719764724841,0.88032634638887
0.0112182922472312,0.297961485778745,0.880087884924934
0.0112182922472312,0.298203206832648,0.879856019021796
0.0112182922472312,0.298525501571187,0.879288408250805
0.0112897463379778,0.298686648940456,0.878948932121954
0.0112897463379778,0.29892836999436,0.878700230405739
0.0112897463379778,0.299250664732898,0.878066178961731
0.0113254733833512,0.299492385786802,0.877736139032567
0.0113612004287245,0.299734106840706,0.877538542212121
0.0113612004287245,0.29997582789461,0.877047523053071
0.0114326545194712,0.300136975263879,0.876652961325947
0.0114326545194712,0.300459270002417,0.876308390821926
0.0114683815648446,0.300620417371686,0.876155451872274
0.0115041086102179,0.30086213842559,0.87583362367592
0.0115398356555913,0.301103859479494,0.875105677261359
0.0115755627009646,0.301265006848763,0.87489338483066
0.0116470167917113,0.301426154218032,0.874497751706867
0.0116827438370847,0.301667875271936,0.874306143822548
0.011718470882458,0.301829022641205,0.8740061874373
0.0117541979278314,0.302070743695109,0.873542145899086
0.0117541979278314,0.302393038433648,0.873047232215722
0.0117541979278314,0.302715333172186,0.872575625294245
0.0117541979278314,0.30295705422609,0.872379326182642
0.0117541979278314,0.303279348964628,0.871947850975729
0.0117899249732047,0.303521070018532,0.871709334711928
0.0117899249732047,0.303762791072436,0.871400493388792
0.0117899249732047,0.304085085810974,0.871219493568545
0.0118256520185781,0.304326806864878,0.870800953890064
0.0118613790639514,0.304487954234147,0.870611282194409
0.0118971061093248,0.304729675288051,0.870064203406506
0.0119328331546981,0.304971396341955,0.869488869034254
0.0119328331546981,0.305293691080493,0.869113565777864
0.0119328331546981,0.305535412134397,0.86859619425242
0.0119328331546981,0.305857706872935,0.868099650713767
0.0120042872454448,0.306018854242204,0.867936768495766
0.0120042872454448,0.306260575296108,0.86780939182311
0.0120400142908181,0.306502296350012,0.86693593564483
0.0120400142908181,0.30682459108855,0.866258828060047
